,E_Mail,Label
499,"['Anasayfa', 'Devamı', '19', '19', '●', '13', '2', 'Download', 'PDF', '→', '·', '—', '16', '♦', 'Download', '·', '←', '—', '”', '14', '19', '18', '”', '»', '2017', '→', '←', 'Anasayfa', '7', '—', 'Devamı', 'PDF', 'Devamı', '√', '←', '7', '•', '36', '·', 'Bu', 'Devamı', 'PDF', '—', '—', '13', '43', 'Anasayfa', '♥', '♥', '—', '”', '43', '1', '6', '✔', 'Devamı', '·', '9', '🙂', 'Download', 'Devamı', 'Download', '74', '26', '»', 'Home', 'Download', 'PDF', '24', '—', '→', '»', '8', '26', '→', '15', '·', 'Devamı', '–', '21', '→', '“', '→', 'Etiketler', 'PDF', '🙂', '9', '§', '4', '2', 'Devamı', '●', '18', '·', '”', '—', '←', '15', '·', '🙂', '24', '”', '—', 'Selamlar', '–', '13', 'Devamı', '27', 'Download', '🙂', '√', '►', '3', '√', '”', '›', '♥', '14', '“', 'Home', 'Devamı', 'Cevapları', '28', '–', 'PDF', '”', '😊', '●', '—', '13', 'Haberler', '·', 'PDF', '—', 'Anasayfa', 'Haberler', 'Devamı', '”', '”', '·']",spam
500,"['13', '23', '→', '”', '73', '13', '»', '§', '→', '😊', '4', '24', 'İzlediğiniz', '→', '·', '●', '“', '😀', '·', 'Devamı', '73', '✓', '1', '🙂', 'PDF', '♥', '😀', '√', '🙂', '17', '😀', '[UNK]', '·', '”', '”', '✔', '😉', '19', 'Download', '74', '72', '26', 'Mevlana', '·', 'Download', '13', '“', '69', 'PDF', '28', '13', 'Haberler', '8', '»', '»', 'Neden', '2', '14', '»', '♦', 'Devamı', 'Haberler', '→', '😀', '●', 'Download', 'Devamı', '–', '16', '✔', 'Devamı', '27', '›', '13', '»', 'Mevlana', '3', 'Download', 'Devamı', '42', '😀', 'Devamı', 'PDF', 'Download', '6', 'Download', '—', '21', '•', '■', '”', '”', '»', '16', '42', '61', '19', '—', '😉', '17', '●', 'Devamı', '14', '”', '•', 'Devamı', '5', '»', '21', '🙂', 'PDF', 'Home', '»', '•', '3', '”', '42', '16', '36', '—', '—', '♥', '»', '•', 'Download', '15', '”', '»', '6', '12', '😉', 'Etiketler', '§', 'Download', '—', '9', '•', '13', 'Neden', '”', '2', '»', '→', '—', '·', 'Download', '→', '—', '😉', 'Devamı', '28', '26', '·', 'Devamı', '·', '›', '17', '►', '•', 'Download', 'Cevap', '→', 'Devamı', '→', '11', '•', '■', '4', '—', '10', '→', 'PDF', '17', '13', '›', 'Devamı', 'Devamı', '”', '17', '25', '29', '29', '10', '19', '—', '74', '24', '14', '→', '11', '—', '19', 'n', '18', '√', 'Anasayfa', '»', '”', 'Haberler', '→', '→', '→', 'Devamı', '»', '—', '”', '›', '→', '♥', '■', 'Teşekkürler', '14', '•', '”', 'Cevap', '–', '28', 'PDF', '1', '·', '•', '[UNK]', '22', '←', 'Etiketler', '4', '—', '→', '…', '·', '21', '26', '←', 'PDF', '74', '»', 'Haberler', '•', '26', '82', '→', '43', '🙂', 'Devamı', '·', '39', '•', 'Cevap', '—', 'PDF', '—', '9', '←', '·', 'PDF', '”', '·', '13', '”', '✔', '13', '√', 'Devamı', '·', '·', '»', '”', 'PDF', '»', '→', '26', 'Mevlana', '♦', '22', '73', '18', '22', '1', '·', '›', 'Devamı', '13', 'PDF', '»', 'Download', 'PDF', '[UNK]', '”', 'Home', '9', 'Download', '»', '😀', '•', '›', '11', 'Ayrıca', '72', '73', 'Etiketler', '”', '28', 'İzlediğiniz', '●', '►', '✓', '»', 'İzlediğiniz', '8', '”', 'Yoksa', '—', '•', '…', '22', '→', '—', 'Yoksa', 'Cevap', '—', 'Yoksa', 'Haberler', '✔', '23', 'Selamlar', '”', 'Devamı', '“', 'PDF', '14', '·', '✔', '74', '—', '—', '·', '•', 'Download', '23', '4', 'Devamı', '8', '74', '72', 'İzlediğiniz', '—', '›', '•', '»', '→', '24', '♥', '»', '”', '19', '•', 'PDF', '17', '·', '17', '”', '15', '►', 'Download', '■', '27', '—', '·', 'PDF', '”', '25', '♥', '■', '■', '16', '”', '23', '28', '15', 'Download', '←', '✔', '61', '–', '—', '”', '•', '26', '»', '›', '🙂', 'Teşekkürler', '13', '😀', '•', '…', '74', '“', 'Devamı', '·', '”', '19', 'Devamı', '”', '“', 'Download', '9', '8', '·', '—', '8', '…', 'PDF', '73', '–', '»', '9', 'Devamı', '●', '→', 'Cevapları', 'Devamı', 'Devamı']",spam
501,"['22', '•', '»', '“', '→', '√', '·', '–', '27', '14', 'Devamı', 'Devamı', '—', '🙂', '18', '24', '″', 'Bu', '2', 'Home', '”', 'Download', 'PDF', '”', '“', '…', '25', 'PDF', 'Haberler', '22', '15', '”', '1', '•', '28', '13', '·', '·', 'Devamı', '😀', 'Teşekkürler', 'Download', '•', '§', 'Haberler', 'Devamı', 'PDF', '»', '12', '—', '22', '–', '—', '”', '28', '11', '›', '—', '”', '✓', 'İzlediğiniz', '•', '»', '›', '😉', 'Download', '24', '–', '23', 'Cevap', '12', '—', '4', 'Bu', '—', 'Devamı', '1', 'Devamı', 'PDF', '←', 'Devamı', '26', '21', '·', 'Devamı', '←', '9', '—', '·', '←', '»', '″', '”', '82', 'Devamı', 'Download', '”', '4', '•', '7', '1', '”', '✔', '●', '·', '●', '—', 'Cevap', '•', 'Devamı', 'Devamı', '•', '72', '♥', '•', '27', '27', '■', 'Devamı', 'Cevapları', '←', 'Download', '→', '…', '21', '🙂', '§', 'Mevlana', 'Download', 'Devamı', '→', '·', '😀', '26', '→', '15', 'n', '•', '•', 'Devamı', '🙂', '28', '§', 'Devamı', '19', '♦', '3', '♦', '…', '»', 'Download', '”', 'PDF', 'Devamı', 'Download', 'Mevlana']",ham
502,"['✔', '·', 'Download', '✔', '✓', '21', '27', '·', '82', '»', '82', 'PDF', '●', 'PDF', 'Yoksa', '22', 'Devamı', 'Devamı', '→', '»', '11', 'Home', 'Devamı', '·', '—', '13', '·', '22', '—', '·', '→', 'PDF', 'n', '•', '”', '“', '360', '”', '•', '—', '–', '»', '8', '16', '12', '•', '–', 'PDF', '—', 'Download', '→', 'Devamı', '—', '69', 'Home', '”', '9', 'Haberler', '—', 'Download', '»', '→', 'Devamı', 'Anasayfa', '”', '”', '»', '15', '»', '»', '←', 'Devamı', 'Download', '43', 'Download', '39', '8', 'Download', '18', '›', '—', '›', 'Devamı', '41', '15', 'Download', 'Mevlana', '·', '74', '—', '—', '—', '§', 'Devamı', 'Devamı', '■', '♦', 'PDF', '·', '←', '26', '■', '►', '73', 'Download', '4', 'PDF', '43', '♥', '…', '”']",ham
503,"['Anasayfa', '😊', '»', '13', 'Download', '”', '»', '●', '→', '»', '28', '″', '•', '—', '»', '♥', '5', '·', 'PDF', 'Devamı', 'Download', '←', '✓', 'Home', '360', 'Etiketler', '♦', '→', '·', '»', 'Devamı', '1', '14', 'PDF', 'Download', 'İzlediğiniz', '♦', '😀', '→', '→', '18', '—', 'Haberler', '17', '—', '→', 'Download', '→', '›', '😊', 'Download', '4', '·', '♥', 'Devamı', '…', '»', '—', '→', '–', '✔', '§', '26', '”', '”', '–', '15', '•', 'Devamı', '•', '”', 'Devamı', '”', '»', '»', 'Download', 'Devamı', 'Download', '13', '·', 'Devamı', '”', '26', 'Download', '–', '17', 'PDF', '→', 'PDF', '21', '»', '→', '·', '—', '”', 'Mevlana', '13', '74', '►', 'Haberler', '”', '”', 'PDF', '»', '”', '”', '8', '21', 'Download', 'Devamı', '→', '15', 'Devamı', '●', '69', '11', 'Download', '§', '–', '♦', '28', '1', '–', '”', '·', 'Download', '16', '›', '😀', '√', '√', '22', '”', 'Anasayfa', '·', '”', '·', 'Devamı', 'Devamı', 'Devamı', '15', '·', '✔', 'Home', '13', '13', '“', 'Devamı', '»', '·', '»', '7', '»', '🙂', '·', '24', '23', 'Devamı', '→', '25', '—', '•', '6', 'Devamı', '19', '•', 'Mevlana', 'PDF', '11', 'Devamı', '■', 'Devamı', 'PDF', '26', 'Teşekkürler', '●', '→', '•', '»', '–', 'PDF', 'PDF', '4', '🙂', 'PDF', '18', '13', 'Devamı', 'Devamı', '”', '27', '✔', '10', '…', '😀', 'Devamı', '√', '›', '13', 'n', '–', '”', '9', '24', '→', '•', '●', '39', 'Devamı', 'n', '»', '›', '12', '13', '”', '🙂', '←', '”', '»', 'Devamı', '—', 'Download', 'PDF', '“', '·', 'Download', '16', 'Cevapları', 'Download', '22', 'Home', '→', '26', '·', '·', 'Haberler', 'Yoksa', 'Anasayfa', '»', '→', '»', '9', '—', 'Download', '←', '360', '·', '√', '23', '😊', '9', '4', 'Selamlar', '√', '·', '✔', 'Download', '—', '✓', '”', '73', '·', '•', '–', '→', 'Devamı', '23', '·', '12', '■', '←', '•', 'Devamı', '82', '15', 'Neden', '14', '»', 'Download', '8', '18', 'Teşekkürler', '»', '”', 'Download', '●', '·', '16', '✔', '14', '·', 'Devamı', '15', '1', '✔', '26', '11', '—', '39', '•', '›', 'Download', 'Devamı', '8', 'PDF', '→', '”', '»', '13', '·', 'PDF', '»', '»', '►', '»', '69', '5', '19', '•', '”', 'PDF', 'Download', '29', '”', '🙂', '21', '10', '·', '73', '”', 'Devamı', 'Anasayfa', 'Devamı', '6', '72', '·', 'Devamı', '…', '19', '√', '»', '←', '»', '–', '←', 'Devamı', '17', '•', '“', '·', '♦', '21', '♥', 'Download', '19', 'Haberler', '”', '19', 'PDF', 'Download', '•', 'Anasayfa', '“', '♥', 'Download', '→', '“', '4', '§', '→', '»', '✔', '←', '»', '14', '24', 'Haberler', '√', '•', '19', '”', '►', '8', '″', 'Devamı', '14', '2017', '17', 'PDF', '…', '✔', '√', 'Devamı', '·', '●', '11', '·', '16', 'PDF', 'Devamı', 'Devamı', '16', '22', '…', 'Cevapları', 'PDF', '•', 'PDF', 'PDF', '»', '…', 'Download', '25', '√', '[UNK]', '•', 'Devamı', 'n', '♦', '✔', '✓', '›', '22', 'Download', 'Download', '”', '14', 'Download', '36', 'Download', '”', '11', '♥', '73', '•', '»', '·', 'Devamı', '12', '·', '√', '●', 'Haberler', '🙂', '►', '2017', '7', '”', 'Teşekkürler', '–', '🙂', 'PDF', '√', '✔', '13', 'PDF', '11', '61', '»', '–', '•', '”', '←', '11', '—', '36', 'Devamı', 'Download', '😊', 'Haberler', '·', '·', '14', 'Ayrıca', 'Download', 'Devamı', '”', 'İzlediğiniz', 'Haberler', '1', 'Home', '–', '74', '18', '—', '14', '»', '9', 'Devamı', 'Ayrıca', 'Etiketler', '—', '→', 'Devamı', 'PDF', '»', 'Devamı', '›', '»', 'Download', '—', 'Anasayfa', '17', '—', '→', '10', '26', 'Haberler', 'Devamı', '22', '·', '2', '√', 'PDF', '13', 'Devamı', '♥', 'Cevap', '—', '”', '…', '3', 'Devamı', 'İzlediğiniz', '…', '›', '2017', '•', '»', '—', '36', '·', 'Download', '–', 'Download', '…', '→', '»', '»', '•', 'n', '•', '←', '19', '13', '←', '[UNK]', '“', '14', 'İzlediğiniz', '69', '→', '17', '›', '14', '73', 'Bu', '27', '·', '●', '13', '29', '😀']",ham
504,['→'],ham
505,"['—', '11', 'Devamı', 'Bu', '»', '27', '✔', '”', '—', '•', '»', '✓', '19', '″', '39', 'Download', 'Yoksa', '·', '←', '12', '←', '—', '—', 'Selamlar', '9', '18', '—', '29', 'Cevap', 'Devamı', '»', 'PDF', 'Devamı', '16', '69', 'PDF', '»', '😀', '→', 'Download', '√', 'PDF', '22', '»', '–', '√', 'PDF', '17', 'Devamı', '■', '“', '9', '”', '←', '●', '·', '😀', '21', '›', 'Home', '•', '”', '»']",ham
506,"['n', 'Devamı', '”', '😀', '61', '•', '›', '●', '→', '·', '·', '22', '🙂', '15', 'Devamı', '►', '●', '”', '»', '»', 'Devamı', '●', '28', '9', '√', '13', 'Cevap', '›', '”', 'Cevapları', 'Download', '•', '14', 'Haberler', '…', '…', 'Devamı', '√', '•', '»', 'Devamı', 'Neden', '·', '—', 'Mevlana', '🙂', '→', '•', '”', 'Devamı', '·', 'Devamı', '♥', 'PDF', '42', '»']",spam
507,"['73', '”', '→', '41', '·', 'Home', '”', '28', '»', '10', 'Devamı', '61', '·', '·']",spam
508,"['Devamı', 'Devamı', '✔', '→', '→', '22', 'Neden', '15', '23', '›', '73', '23', '►', '6', '18', '»', '2', '5', '19', '•', '61', '2', '»', '19', '🙂', '←', '♦', '■', '13', '·', '”', '27', '♦', '21', '61', '360', '•', '•', 'PDF', '·', 'Cevap', '»', '→', '•', '360', '·', '”', '·', '”', '»', 'Devamı', '←', '24', '6', 'Anasayfa', 'Devamı', '✔', '»', 'Devamı', '2017', 'Devamı', '•', '27', '←', 'Yoksa', 'Home', '“', '3', '•', '•', '←', '22', '✓', 'Mevlana', '11', '—', '»', '360', '—', 'PDF', 'Yoksa', '8', 'Haberler', '●', '–', 'Download', '—', '36', '27', '»', '21', '—', 'PDF', '–', '15', '►', '”', '»', '—', '→', '…', 'Yoksa', '»', '21', '🙂', 'Devamı', '9', '26', '—', '5', '😀', '·', '18', '·', '»', '12', '23', 'Download', '6', '10', '72', '●', '·', '23', '3', '8', '♦', '”', '←', '—', '29', '→', '●', 'Devamı', '25', '28', '“', 'PDF', '5', '•', 'Ayrıca', 'Devamı', '28', '←', '•', 'PDF', 'Home', '←', '→', '26', '27', 'Mevlana', '”', '→', 'Devamı', '43', '—', '»', '→', '😀', '—', '19', '73', '…', 'n', '13', '2', '5', '5', 'Devamı', '✔', 'n', '9', 'Devamı', '39', '”', '13', '✓', 'Devamı', 'Devamı', '😀', '8', 'Devamı', '🙂', '29', '·', '·', '·', '»', '19', 'Cevap', '—', '18', 'Devamı', 'Devamı', '●', '…', '■', '•', 'Download', 'Haberler', '21', 'Teşekkürler', 'PDF', '←', 'Download', 'n', 'Cevapları', '82', '”', '7', 'Mevlana', '•', 'Devamı', '6', '·', '8', '·', '”', '28', '·', '15', '—', '—', '27', '•', 'Download', 'Haberler', 'Devamı', '·', '360', '”', '”', '16', '36', '”', 'PDF', 'Bu', '”', 'Selamlar', '■', '♥', '›', '√', '[UNK]', '8', '→', '•', '82', 'PDF', '“', '“', '•', 'PDF', '•', '😀', '24', '4', '73', '8', 'Cevap', '—', '→', 'Neden', '●', '“', 'Download', '22', '73', '😀', '”', '69', '28', '1', '»', '←', '·', '›', 'PDF', '360', '→', '»', '✔', 'Devamı', '”', '”', 'Download', '″', '–', '15', '8', 'Devamı', '“', '😉', '→', '28', '8', '√', 'Devamı', 'Devamı', '6', '—', '4', '»', '·', '»', '19', '•', 'PDF', '—', '•', '22', '—', 'Teşekkürler', '•', 'Devamı', '✔', '✔', 'Yoksa', '27', '29', '–', '73', 'PDF', 'Mevlana', '→', '[UNK]', '26']",ham
509,"['36', '·', '28', '4', '›', '←', '›', '–', '28', '“', '360', 'Devamı', '·', '2017', '»', '24', '…', '25', 'PDF', 'Download', 'İzlediğiniz', '19', '28', '…', '—', '»', '•', '•', '✔', '—', '28', '»', '6', 'Devamı', 'PDF', '41', '✓', '·', '—', '42', '·', 'PDF', '✔', '✓', '”', 'Mevlana', '“', '28', '—', '—', '»', 'Devamı', '·', '41', '43', '»', 'Haberler', '82', 'Devamı', 'Devamı', 'Devamı', 'PDF', 'Devamı', '♥', '—', 'Devamı', '”', 'PDF', '61', 'Haberler', '2', '36', 'n', '10', '6', '»', 'Download', '●', '·', '14', 'Devamı', '15', '”', 'PDF', '26', 'Download', '360', '39', '●', 'Mevlana', 'Devamı', '🙂', 'Devamı', 'Download', 'Ayrıca', 'Download', '●', '■', '“', '18', '17', '»', '→', '»', '”', '“', '✔', '…', '»', 'Devamı', '›', '“', 'Devamı', '”', '12', '←', 'Anasayfa', '•', '8', '—', '·', '24', '9', '72', '5', 'Devamı', '·', '§', '—', '·', '”', '·', '·', '—', '13', '–', 'Download', '·', '♥', 'Ayrıca', '←', 'Devamı', '”', 'PDF', 'Devamı', 'Download', '✓', '»', '♦', 'PDF', 'PDF', '§', '•', '13', '23', '13', '4', '4', '·', '4', 'Devamı', '73', '14', 'Download', '►', 'Etiketler', 'Devamı', '15', '✔', '—', '→', '28', '14']",ham
510,[],ham
511,"['28', '→', '17', '39', 'Devamı', '■', '”', '—', '√', '15', 'Devamı', '→', '”', '17', '←', '72', '←', '5', '14', '😉', '✔', '6', 'Ayrıca', 'Devamı', '10', '→', '16', 'Anasayfa', '·', '4', '82', '—', '43', '←', '”', '41', '😀', '61', '•', 'PDF', '72', '23', '→', 'Mevlana', '→', '●', 'Download', 'Mevlana', 'Devamı', '•', '”', '36', '”', '»', '✔', '2017', '←', 'Download', 'PDF', '6', '6', '82', 'Ayrıca', '15', '»', '·', '”', '74', '←', '►', '←', '»', '26', '😊', 'PDF', '[UNK]', 'Devamı', '»', '🙂', '»', '✔', '←', '24', 'PDF', 'Haberler', '♥', 'Devamı', '360', 'Devamı', '→', '”', 'Download', '43', '■', '·', '22', '•', '19', 'Anasayfa', '●', '♦', '•', '»', '–', '17', '25', '8', 'Devamı', '»', '●', '•', '74', '4', '»', 'Download', '”', '”', '→', 'Download', '13', '16', '…', '5', '″', 'Download', '›', '…', 'Selamlar', '•', 'Devamı', '2017', '42', '”', '82', '🙂', 'Teşekkürler', '9', '—', '←', '§', '←', '›', 'Devamı', 'Teşekkürler', '♦', '27', 'Download', '6', '“', '16', '11', '1', '25', '•', 'Neden', '14', '·', '•', 'Download', '”', '43', '✔', '•', '■', 'Devamı', '360', '[UNK]', 'Anasayfa', 'Devamı']",spam
512,"['»', '•', '●', 'Haberler', '18', '√', 'Download', 'Devamı', 'PDF', '»', '2', 'PDF', 'Neden', '28', '8', '23', 'Download', 'Home', 'Devamı', '•', '—', '—', '28', '•', '23', '→', '“', '→', '…', '›', 'Cevapları', '”', '“', '—', '—', 'Devamı', 'Devamı', '3', 'Devamı', '“', '″', '17', '16', '14', '–', 'Devamı', '→', '·', 'Devamı', 'PDF', '3', '26', '•', '7', '●', '”', '—', '5', '10', '“', '”', '♥', 'Devamı', '8', '•', '18', 'Download', '–', '→', '🙂', 'Devamı', 'İzlediğiniz', 'Download', '→', '—', '”', 'Yoksa', '♥', '1', 'Devamı', '9', 'Devamı', 'PDF', '“', '28', '26', 'Devamı', '•', '›', '»', '27', '”', '4', 'Devamı', 'Download', '»', '😀', '→', '•', '»', '—', '19', '😊', '§', '28', '»', '82', '✔', '›', '″', '•', '16', '🙂', '74', '”', '9', '😀', '…', '—', '🙂', '😊', '[UNK]', '72', '14', '61', '■', '22', '28', '•', '15', '13', '13', '26', '21', '—', '13', '·', 'Devamı', 'PDF', '•', '12', '360', 'Etiketler', '→', '»', '→', '”', '21', '360', '21', '·', '82', '→', '72', '😀', '←', '”', '→', '”', 'Ayrıca', '–', '”', '14', '4', 'PDF', '»', 'Download', '→', '9', '·', 'Download', '🙂', '✓', '→', '»', '»', '←', '11', '”', '→', '→', '42', 'PDF', '5', '”', '26', 'Download', '·', '13', '13', '›', '14', '→', '»', 'Devamı', '13', '»', '·', 'Download', '—', 'Yoksa', '”', 'Devamı', '→', '»', '7', '←', '·', '15', 'Devamı', 'Devamı', '82', '►', '—', '•', '28', '21', '·', '»', 'Devamı', '😀', '😉', '2017', 'Anasayfa', '”', '»', '😊', 'Download', '·', '●', '·', '22', '—', '22', '23', 'Devamı', 'Devamı', 'Devamı', 'Devamı', '•', 'Devamı', '1', 'Download', '”', 'PDF', '”', 'Devamı', '»', 'PDF', '»', '“', 'Devamı', '—', 'n', '19', '►', '26', '18', '·', '6', 'Teşekkürler', 'İzlediğiniz', '♦', '»', '16', '›', '21', '73', '27', '→', '360', '—', '27', '•', '42', 'PDF', '·', '9', '•', '22', '13', 'Download', 'Devamı', 'Devamı', '—', '•', '■', 'İzlediğiniz', 'Devamı', '•', 'Devamı', 'PDF', '•', '→', '§', 'Devamı', '✔', '4', '›', '“', '·', 'Download', 'Download', '→', '►', '•', '9', '69', '41', '→', '22', '•', '—', '—', '»', '14', 'Neden', 'Download', '✔', '”', '”', '—', '●', '13', '—', '”', '13', 'Devamı', '18', '12', '—', '›', 'Etiketler', 'Download', '23', 'PDF', '″', 'Devamı', '22', '→', '2017', '←', '—', '←', '14', '26', '19', '—', '21', '”', '✔', 'Home', 'Devamı', '14', 'Download', 'n', '»', 'Haberler', '”', '22', 'PDF', 'Devamı', '←', '17', 'PDF', '—', '61', '♥', '24', '74', '12', '29', '10', '♦', '1', '21', '→', '·', '·', '→', 'Download', '►', 'Devamı', '»', '1', '22', '›', '[UNK]', '73', '82', '—', '•', '•', 'Haberler', 'PDF', '■', 'Devamı', '🙂', 'Etiketler', 'Haberler', '♥', '♥', '■', 'Download', '29', '✔', 'Yoksa', 'Download', '8', '69', '24', '82', '…', 'Download', '→', 'Download', '17', '–', '29', '✔', '”', 'Anasayfa', '10', '24', '23', '§', '»', 'PDF', '♥', '←']",spam
